id,name,category,storageForm,description,moisturePerc,dryMatterPerc,ashPerc,metabolizableEnergyKcal,crudeProteinPerc,crudeFatPerc,crudeFiberPerc,calciumPerc,totalPhosphorusPerc,availablePhosphorusPerc,sodiumPerc,chloridePerc,saltPerc,lysinePerc,methioninePerc,cystinePerc,taurinePerc
ing_03050,"Seeds, sesame meal, partially defatted",proteinSource,dry,USDA SR Legacy Profile (FDC ID: 170561),5.0,95.0,4.0,5670.0,16.96,48.0,0.0,0.153,0.774,0.387,0.039,0.0585,0.0975,0.342,0.947,0.56,0.0
ing_03051,"Seeds, sunflower seed kernels, dried",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170562),4.73,95.27,3.02,5840.0,20.78,51.46,8.6,0.078,0.66,0.33,0.009,0.0135,0.0225,0.451,1.315,0.494,0.0
ing_03052,"Seeds, sunflower seed kernels, dry roasted, without salt",mineral,dry,USDA SR Legacy Profile (FDC ID: 170563),1.2,98.8,5.6,5820.0,19.33,49.8,11.1,0.07,1.155,0.5775,0.003,0.0045,0.0075,0.383,1.116,0.42,0.0
ing_03053,"Seeds, sunflower seed kernels, oil roasted, without salt",mineral,dry,USDA SR Legacy Profile (FDC ID: 170564),1.54,98.46,4.22,5920.0,20.06,51.3,10.6,0.087,1.139,0.5695,0.003,0.0045,0.0075,0.397,1.158,0.435,0.0
ing_03054,"Nuts, acorns, dried",grain,dry,USDA SR Legacy Profile (FDC ID: 170565),5.06,94.94,1.78,5090.0,8.1,31.41,0.0,0.054,0.103,0.0515,0.0,0.0,0.0,0.144,0.455,0.136,0.0
ing_03055,"Nuts, acorn flour, full fat",grain,dry,USDA SR Legacy Profile (FDC ID: 170566),6.0,94.0,1.69,5010.0,7.49,30.17,0.0,0.043,0.103,0.0515,0.0,0.0,0.0,0.133,0.421,0.126,0.0
ing_03056,"Nuts, almonds",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170567),4.41,95.59,2.97,5790.0,21.15,49.93,12.5,0.269,0.481,0.2405,0.001,0.0015,0.0025,0.215,0.855,0.157,0.0
ing_03057,"Nuts, almonds, blanched",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170568),4.51,95.49,2.91,5900.0,21.4,52.52,9.9,0.236,0.481,0.2405,0.019,0.0285,0.0475,0.284,0.805,0.19,0.0
ing_03058,"Nuts, brazilnuts, dried, unblanched",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170569),3.42,96.58,3.43,6590.0,14.32,67.1,7.5,0.16,0.725,0.3625,0.003,0.0045,0.0075,0.306,0.76,1.124,0.0
ing_03059,"Nuts, butternuts, dried",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170570),3.34,96.66,2.73,6120.0,24.9,56.98,4.7,0.053,0.446,0.223,0.001,0.0015,0.0025,0.484,1.541,0.611,0.0
ing_03060,"Nuts, cashew nuts, dry roasted, without salt added",mineral,dry,USDA SR Legacy Profile (FDC ID: 170571),1.7,98.3,3.95,5740.0,15.31,46.35,3.0,0.045,0.49,0.245,0.016,0.024,0.04,0.283,1.04,0.274,0.0
ing_03061,"Nuts, cashew nuts, oil roasted, without salt added",mineral,dry,USDA SR Legacy Profile (FDC ID: 170572),3.48,96.52,2.03,5800.0,16.84,47.77,3.3,0.043,0.531,0.2655,0.013,0.0195,0.0325,0.364,1.011,0.334,0.0
ing_03062,"Nuts, chestnuts, chinese, roasted",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170573),40.2,59.8,1.78,2390.0,4.48,1.19,0.0,0.019,0.102,0.051,0.004,0.006,0.01,0.117,0.235,0.108,0.0
ing_03063,"Nuts, chestnuts, european, raw, unpeeled",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170574),48.65,51.35,1.13,2130.0,2.42,2.26,8.1,0.027,0.093,0.0465,0.003,0.0045,0.0075,0.077,0.135,0.057,0.0
ing_03064,"Nuts, chestnuts, european, raw, peeled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170575),52.0,48.0,0.96,1960.0,1.63,1.25,0.0,0.019,0.038,0.019,0.002,0.003,0.005,0.052,0.091,0.038,0.0
ing_03065,"Nuts, chestnuts, european, dried, unpeeled",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170576),9.45,90.55,2.4,3740.0,6.39,4.45,11.7,0.067,0.175,0.0875,0.037,0.0555,0.0925,0.202,0.357,0.151,0.0
ing_03066,"Nuts, coconut meat, dried (desiccated), sweetened, flaked, packaged",proteinSource,dry,USDA SR Legacy Profile (FDC ID: 170577),15.46,84.54,1.57,4560.0,3.13,27.99,9.9,0.011,0.1,0.05,0.285,0.4275,0.7125,0.03,0.12,0.06,0.0
ing_03067,"Nuts, coconut meat, dried (desiccated), sweetened, flaked, canned",proteinSource,dry,USDA SR Legacy Profile (FDC ID: 170578),23.27,76.73,0.78,4430.0,3.35,31.69,4.5,0.014,0.103,0.0515,0.02,0.03,0.05,0.066,0.203,0.063,0.0
ing_03068,"Nuts, coconut meat, dried (desiccated), toasted",proteinSource,dry,USDA SR Legacy Profile (FDC ID: 170579),1.0,99.0,2.3,5920.0,5.3,47.0,0.0,0.027,0.211,0.1055,0.037,0.0555,0.0925,0.105,0.321,0.099,0.0
ing_03069,"Nuts, coconut cream, raw (liquid expressed from grated meat)",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 170580),53.9,46.1,1.15,3300.0,3.63,34.68,2.2,0.011,0.122,0.061,0.004,0.006,0.01,0.072,0.22,0.068,0.0
ing_03070,"Nuts, hazelnuts or filberts",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170581),5.31,94.69,2.29,6280.0,14.95,60.75,9.7,0.114,0.29,0.145,0.0,0.0,0.0,0.277,0.701,0.221,0.0
ing_03071,"Nuts, hazelnuts or filberts, blanched",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170582),5.79,94.21,2.36,6290.0,13.7,61.15,11.0,0.149,0.31,0.155,0.0,0.0,0.0,0.254,0.643,0.203,0.0
ing_03072,"Nuts, hazelnuts or filberts, dry roasted, without salt added",mineral,dry,USDA SR Legacy Profile (FDC ID: 170583),2.52,97.48,2.45,6460.0,15.03,62.4,9.4,0.123,0.31,0.155,0.0,0.0,0.0,0.278,0.705,0.222,0.0
ing_03073,"Nuts, ginkgo nuts, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170584),55.2,44.8,1.2,1820.0,4.32,1.68,0.0,0.002,0.124,0.062,0.007,0.0105,0.0175,0.023,0.283,0.055,0.0
ing_03074,"Nuts, mixed nuts, dry roasted, with peanuts, without salt added",mineral,dry,USDA SR Legacy Profile (FDC ID: 170585),2.13,97.87,2.45,6070.0,19.5,53.5,6.4,0.087,0.438,0.219,0.004,0.006,0.01,0.281,0.941,0.26,0.0
ing_03075,"Nuts, mixed nuts, dry roasted, with peanuts, salt added, PLANTERS pistachio blend",mineral,dry,USDA SR Legacy Profile (FDC ID: 170586),2.87,97.13,3.26,5720.0,23.28,47.52,8.1,0.129,0.493,0.2465,0.232,0.348,0.58,0.0,0.0,0.0,0.0
ing_03076,"Nuts, mixed nuts, oil roasted, with peanuts, without salt added",mineral,dry,USDA SR Legacy Profile (FDC ID: 170587),2.08,97.92,2.88,6070.0,20.04,53.95,7.0,0.117,0.456,0.228,0.005,0.0075,0.0125,0.288,1.001,0.283,0.0
ing_03077,"Nuts, mixed nuts, oil roasted, without peanuts, without salt added",mineral,dry,USDA SR Legacy Profile (FDC ID: 170588),3.15,96.85,2.89,6150.0,15.52,56.17,5.5,0.106,0.449,0.2245,0.011,0.0165,0.0275,0.302,0.952,0.346,0.0
ing_03078,"Nuts, pecans, oil roasted, without salt added",mineral,dry,USDA SR Legacy Profile (FDC ID: 170589),1.13,98.87,1.42,7150.0,9.2,75.23,9.5,0.067,0.263,0.1315,0.001,0.0015,0.0025,0.153,0.413,0.183,0.0
ing_03079,"Nuts, pilinuts, dried",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170590),2.77,97.23,2.91,7190.0,10.8,79.55,0.0,0.145,0.575,0.2875,0.003,0.0045,0.0075,0.189,0.701,0.395,0.0
ing_03080,"Nuts, pine nuts, dried",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170591),2.28,97.72,2.59,6730.0,13.69,68.37,3.7,0.016,0.575,0.2875,0.002,0.003,0.005,0.289,0.687,0.259,0.0
ing_03081,"Nuts, pine nuts, pinyon, dried",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170592),5.9,94.1,2.26,6290.0,11.57,60.98,10.7,0.008,0.035,0.0175,0.072,0.108,0.18,0.21,0.598,0.207,0.0
ing_03082,"Nuts, walnuts, glazed",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170593),6.28,93.72,2.13,5000.0,8.28,35.71,3.6,0.071,0.0,0.0,0.446,0.669,1.115,0.0,0.0,0.0,0.0
ing_03083,"Nuts, walnuts, dry roasted, with salt added",mineral,dry,USDA SR Legacy Profile (FDC ID: 170594),4.39,95.61,2.76,6430.0,14.29,60.71,7.1,0.071,0.329,0.1645,0.643,0.9645,1.6075,0.0,0.0,0.0,0.0
ing_03084,"Seeds, breadfruit seeds, roasted",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170595),49.7,50.3,1.3,2070.0,6.2,2.7,6.0,0.086,0.175,0.0875,0.028,0.042,0.07,0.097,0.448,0.081,0.0
ing_03085,"Seeds, cottonseed kernels, roasted (glandless)",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170596),4.65,95.35,4.58,5060.0,32.59,36.29,5.5,0.1,0.8,0.4,0.025,0.0375,0.0625,0.855,1.672,0.529,0.0
ing_03086,"Beef, variety meats and by-products, spleen, cooked, braised",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 170597),69.98,30.02,1.6,1450.0,25.1,4.2,0.0,0.012,0.305,0.1525,0.057,0.0855,0.1425,0.727,1.51,0.462,0.0
ing_03087,"Beef, variety meats and by-products, tongue, cooked, simmered",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 170598),57.87,42.13,0.69,2840.0,19.29,22.3,0.0,0.005,0.145,0.0725,0.065,0.0975,0.1625,0.0,0.0,0.0,0.0
ing_03088,"Beef, variety meats and by-products, tripe, raw",proteinSource,fresh,USDA SR Legacy Profile (FDC ID: 170599),84.16,15.84,0.55,850.0,12.07,3.69,0.0,0.069,0.064,0.032,0.097,0.1455,0.2425,0.0,0.0,0.0,0.0
ing_03089,"Beef, sandwich steaks, flaked, chopped, formed and thinly sliced, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170600),56.0,44.0,0.8,3090.0,16.5,27.0,0.0,0.012,0.133,0.0665,0.068,0.102,0.17,0.161,0.812,0.391,0.0
ing_03090,"Beef, brisket, flat half, separable lean only, trimmed to 0 fat, choice, cooked, braised",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170601),59.18,40.82,1.1,2120.0,32.62,8.07,0.0,0.014,0.198,0.099,0.052,0.078,0.13,0.421,1.618,0.849,0.0
ing_03091,"Beef, cured, corned beef, canned",grain,fresh,USDA SR Legacy Profile (FDC ID: 170602),57.72,42.28,2.9,2500.0,27.1,14.93,0.0,0.012,0.111,0.0555,0.897,1.3455,2.2425,0.347,1.192,0.629,0.0
ing_03092,"Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0 fat, select, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170603),72.3,27.7,1.07,1340.0,21.03,5.41,0.0,0.012,0.206,0.103,0.081,0.1215,0.2025,0.224,0.973,0.613,0.0
ing_03093,"Beef, cured, dried",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170604),53.8,46.2,10.4,1530.0,31.1,1.94,0.0,0.008,0.181,0.0905,2.79,4.185,6.975,0.371,1.426,0.749,0.0
ing_03094,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0 fat, all grades, cooked, grilled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170605),59.72,40.28,1.0,2200.0,26.5,12.64,0.0,0.014,0.205,0.1025,0.073,0.1095,0.1825,0.282,1.226,0.773,0.0
ing_03095,"Sausage, beef, cured, cooked, smoked",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170606),53.56,46.44,3.0,3120.0,14.11,26.91,0.0,0.007,0.105,0.0525,1.131,1.6965,2.8275,0.181,0.621,0.327,0.0
ing_03096,"Beef, chopped, cured, smoked",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170607),68.93,31.07,4.6,1330.0,20.19,4.42,0.0,0.008,0.181,0.0905,1.258,1.887,3.145,0.239,0.927,0.488,0.0
ing_03097,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0 fat, choice, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170608),68.24,31.76,0.91,1780.0,19.23,10.96,0.0,0.012,0.18,0.09,0.076,0.114,0.19,0.205,0.89,0.561,0.0
ing_03098,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0 fat, all grades, cooked",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170609),58.61,41.39,1.12,2300.0,28.4,12.42,0.0,0.014,0.224,0.112,0.062,0.093,0.155,0.314,1.407,0.783,0.0
ing_03099,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0 fat, select, cooked",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170610),62.48,37.52,1.18,1880.0,29.88,7.12,0.0,0.014,0.237,0.1185,0.064,0.096,0.16,0.349,1.564,0.872,0.0
ing_03100,"Beef, brisket, whole, separable lean and fat, trimmed to 0 fat, all grades, cooked, braised",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170611),51.54,48.46,0.95,2910.0,26.79,19.52,0.0,0.007,0.216,0.108,0.065,0.0975,0.1625,0.346,1.329,0.698,0.0
ing_03101,"Beef, brisket, whole, separable lean only, trimmed to 0 fat, all grades, cooked, braised",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170612),57.71,42.29,1.04,2180.0,29.75,10.08,0.0,0.006,0.241,0.1205,0.07,0.105,0.175,0.384,1.476,0.775,0.0
ing_03102,"Beef, brisket, flat half, separable lean and fat, trimmed to 0 fat, all grades, cooked, braised",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170613),58.9,41.1,1.03,2130.0,32.9,8.01,0.0,0.019,0.2,0.1,0.054,0.081,0.135,0.425,1.632,0.857,0.0
ing_03103,"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 0 fat, select, cooked, braised",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170614),53.44,46.56,0.91,2830.0,29.23,17.56,0.0,0.017,0.178,0.089,0.048,0.072,0.12,0.377,1.45,0.761,0.0
ing_03104,"Beef, chuck, arm pot roast, separable lean only, trimmed to 0 fat, choice, cooked, braised",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170615),58.83,41.17,1.0,2120.0,33.36,7.67,0.0,0.014,0.202,0.101,0.054,0.081,0.135,0.431,1.655,0.869,0.0
ing_03105,"Beef, chuck, arm pot roast, separable lean only, trimmed to 0 fat, select, cooked, braised",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170616),61.2,38.8,1.01,1950.0,33.37,5.8,0.0,0.017,0.207,0.1035,0.055,0.0825,0.1375,0.431,1.655,0.869,0.0
ing_03106,"Beef, chuck, blade roast, separable lean and fat, trimmed to 0 fat, all grades, cooked, braised",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170617),47.92,52.08,0.89,3340.0,27.18,24.14,0.0,0.013,0.205,0.1025,0.065,0.0975,0.1625,0.351,1.348,0.708,0.0
ing_03107,"Beef, chuck, under blade pot roast, boneless, separable lean and fat, trimmed to 0 fat, choice, cooked, braised",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170618),51.93,48.07,1.14,3060.0,26.39,21.48,0.0,0.014,0.174,0.087,0.061,0.0915,0.1525,0.302,1.312,0.691,0.0
ing_03108,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 0 fat, choice, cooked, roasted",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170619),46.1,53.9,0.9,3720.0,22.8,30.49,0.0,0.01,0.172,0.086,0.064,0.096,0.16,0.255,1.109,0.584,0.0
ing_03109,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 0 fat, select, cooked, roasted",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170620),49.53,50.47,0.93,3310.0,23.48,25.54,0.0,0.009,0.177,0.0885,0.065,0.0975,0.1625,0.263,1.142,0.601,0.0
ing_03110,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0 fat, all grades, cooked, roasted",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170621),57.9,42.1,1.08,2380.0,27.53,13.4,0.0,0.008,0.209,0.1045,0.073,0.1095,0.1825,0.355,1.366,0.717,0.0
ing_03111,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0 fat, choice, cooked, roasted",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170622),56.8,43.2,1.08,2530.0,27.53,15.0,0.0,0.008,0.209,0.1045,0.073,0.1095,0.1825,0.308,1.339,0.705,0.0
ing_03112,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0 fat, all grades, cooked, broiled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170623),62.59,37.41,1.18,1930.0,29.41,7.53,0.0,0.019,0.233,0.1165,0.061,0.0915,0.1525,0.379,1.459,0.766,0.0
ing_03113,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0 fat, choice, cooked, broiled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170624),58.7,41.3,1.23,2250.0,28.04,11.7,0.0,0.013,0.208,0.104,0.069,0.1035,0.1725,0.314,1.364,0.718,0.0
ing_03114,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0 fat, select, cooked, broiled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170625),60.3,39.7,1.23,1980.0,28.04,8.7,0.0,0.013,0.208,0.104,0.069,0.1035,0.1725,0.314,1.364,0.718,0.0
ing_03115,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 0 fat, all grades, cooked, braised",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170626),57.33,42.67,1.0,2230.0,33.56,8.86,0.0,0.008,0.208,0.104,0.044,0.066,0.11,0.433,1.665,0.874,0.0
ing_03116,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 0 fat, select, cooked, roasted",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170627),65.37,34.63,1.12,1750.0,28.08,6.06,0.0,0.007,0.179,0.0895,0.037,0.0555,0.0925,0.362,1.393,0.731,0.0
ing_03117,"Beef, round, bottom round, steak, separable lean only, trimmed to 0 fat, all grades, cooked, braised",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170628),58.09,41.91,1.01,2140.0,34.0,7.67,0.0,0.007,0.214,0.107,0.044,0.066,0.11,0.439,1.687,0.886,0.0
ing_03118,"Beef, round, bottom round, roast, separable lean only, trimmed to 0 fat, all grades, cooked, roasted",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170629),65.37,34.63,1.1,1770.0,27.76,6.48,0.0,0.006,0.176,0.088,0.036,0.054,0.09,0.358,1.377,0.723,0.0
ing_03119,"Beef, round, bottom round, steak, separable lean only, trimmed to 0 fat, choice, cooked, braised",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170630),57.36,42.64,1.02,2230.0,33.08,9.03,0.0,0.007,0.209,0.1045,0.043,0.0645,0.1075,0.427,1.641,0.861,0.0
ing_03120,"Beef, round, bottom round, roast, separable lean only, trimmed to 0 fat, choice, cooked, roasted",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170631),64.83,35.17,1.07,1850.0,27.23,7.63,0.0,0.006,0.172,0.086,0.036,0.054,0.09,0.351,1.351,0.709,0.0
ing_03121,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0 fat, select, cooked, roasted",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170632),65.92,34.08,1.21,1620.0,29.45,3.97,0.0,0.016,0.28,0.14,0.063,0.0945,0.1575,0.322,1.559,0.849,0.0
ing_03122,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0 fat, all grades, cooked, roasted",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170633),65.35,34.65,1.27,1630.0,29.85,3.9,0.0,0.016,0.281,0.1405,0.067,0.1005,0.1675,0.337,1.657,0.893,0.0
ing_03123,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0 fat, choice, cooked, roasted",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170634),64.83,35.17,1.21,1660.0,29.94,4.26,0.0,0.016,0.28,0.14,0.066,0.099,0.165,0.317,1.576,0.846,0.0
ing_03124,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0 fat, select, cooked, roasted",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170635),66.2,33.8,1.19,1570.0,29.52,3.43,0.0,0.016,0.281,0.1405,0.063,0.0945,0.1575,0.374,1.807,0.981,0.0
ing_03125,"Beef, round, tip round, roast, separable lean only, trimmed to 0 fat, choice, cooked, roasted",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170636),65.62,34.38,1.12,1760.0,27.68,6.42,0.0,0.006,0.174,0.087,0.036,0.054,0.09,0.357,1.373,0.721,0.0
ing_03126,"Beef, round, tip round, roast, separable lean only, trimmed to 0 fat, select, cooked, roasted",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170637),67.88,32.12,1.16,1490.0,27.37,4.38,0.0,0.006,0.177,0.0885,0.036,0.054,0.09,0.353,1.358,0.713,0.0
ing_03127,"Beef, round, top round, separable lean and fat, trimmed to 0 fat, all grades, cooked, braised",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170638),57.9,42.1,1.72,2090.0,35.62,6.31,0.0,0.004,0.223,0.1115,0.045,0.0675,0.1125,0.46,1.767,0.928,0.0
ing_03128,"Beef, round, top round, separable lean and fat, trimmed to 0 fat, choice, cooked, braised",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170639),57.31,42.69,1.72,2160.0,35.62,7.09,0.0,0.004,0.223,0.1115,0.045,0.0675,0.1125,0.399,1.732,0.912,0.0
ing_03129,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0 fat, select, cooked, grilled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170640),61.29,38.71,1.36,2020.0,30.93,7.7,0.0,0.013,0.257,0.1285,0.054,0.081,0.135,0.285,1.378,0.751,0.0
ing_03130,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0 fat, all grades, cooked, grilled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170641),60.76,39.24,1.38,1980.0,30.7,8.32,0.0,0.015,0.285,0.1425,0.059,0.0885,0.1475,0.313,1.536,0.828,0.0
ing_03131,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0 fat, choice, cooked, grilled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170642),60.21,39.79,1.39,2110.0,30.45,9.03,0.0,0.017,0.321,0.1605,0.071,0.1065,0.1775,0.301,1.497,0.803,0.0
ing_03132,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0 fat, select, cooked, grilled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170643),61.58,38.42,1.37,1980.0,31.09,7.25,0.0,0.013,0.265,0.1325,0.055,0.0825,0.1375,0.338,1.633,0.887,0.0
ing_03133,"Puddings, vanilla, dry mix, regular, with added oil",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170644),3.9,96.1,2.0,3690.0,0.3,1.1,0.0,0.015,0.003,0.0015,0.754,1.131,1.885,0.006,0.013,0.005,0.0
ing_03134,"Jams and preserves, apricot",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170645),34.5,65.5,0.2,2420.0,0.7,0.2,0.3,0.02,0.003,0.0015,0.04,0.06,0.1,0.0,0.0,0.0,0.0
ing_03135,"Syrups, table blends, pancake, with 2% maple, with added potassium",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170646),30.1,69.9,0.2,2650.0,0.0,0.1,0.0,0.005,0.01,0.005,0.061,0.0915,0.1525,0.0,0.0,0.0,0.0
ing_03136,"Snacks, corn cakes, very low sodium",grain,dry,USDA SR Legacy Profile (FDC ID: 170647),4.6,95.4,1.5,3870.0,8.1,2.4,0.0,0.019,0.157,0.0785,0.028,0.042,0.07,0.124,0.442,0.177,0.0
ing_03137,"Snacks, potato chips, plain, made with partially hydrogenated soybean oil, unsalted",proteinSource,dry,USDA SR Legacy Profile (FDC ID: 170648),1.9,98.1,3.6,5360.0,7.0,34.6,4.8,0.024,0.165,0.0825,0.008,0.012,0.02,0.089,0.392,0.11,0.0
ing_03138,"Snacks, potato chips, plain, unsalted",mineral,dry,USDA SR Legacy Profile (FDC ID: 170649),1.9,98.1,3.6,5360.0,7.0,34.6,4.8,0.024,0.165,0.0825,0.008,0.012,0.02,0.089,0.392,0.11,0.0
ing_03139,"Snacks, pretzels, hard, plain, made with unenriched flour, salted",mineral,dry,USDA SR Legacy Profile (FDC ID: 170650),3.3,96.7,4.9,3810.0,9.1,3.5,2.8,0.036,0.113,0.0565,1.715,2.5725,4.2875,0.196,0.392,0.164,0.0
ing_03140,"Snacks, pretzels, hard, plain, made with unenriched flour, unsalted",mineral,dry,USDA SR Legacy Profile (FDC ID: 170651),3.3,96.7,4.9,3810.0,9.1,3.5,2.8,0.036,0.113,0.0565,0.289,0.4335,0.7225,0.196,0.392,0.164,0.0
ing_03141,"Snacks, rice cakes, brown rice, sesame seed, unsalted",grain,dry,USDA SR Legacy Profile (FDC ID: 170652),5.9,94.1,1.2,3920.0,7.6,3.8,0.0,0.012,0.375,0.1875,0.004,0.006,0.01,0.094,0.444,0.174,0.0
ing_03142,"Snacks, sesame sticks, wheat-based, unsalted",grain,dry,USDA SR Legacy Profile (FDC ID: 170653),2.0,98.0,3.9,5410.0,10.9,36.7,0.0,0.17,0.138,0.069,0.029,0.0435,0.0725,0.201,0.468,0.192,0.0
ing_03143,"Snacks, trail mix, regular, unsalted",mineral,dry,USDA SR Legacy Profile (FDC ID: 170654),9.2,90.8,2.6,4620.0,13.8,29.4,0.0,0.078,0.345,0.1725,0.01,0.015,0.025,0.217,0.658,0.202,0.0
ing_03144,"Snacks, trail mix, regular, with chocolate chips, unsalted nuts and seeds",mineral,dry,USDA SR Legacy Profile (FDC ID: 170655),6.6,93.4,2.3,4840.0,14.2,31.9,0.0,0.109,0.387,0.1935,0.027,0.0405,0.0675,0.191,0.702,0.217,0.0
ing_03145,"Candies, sugar-coated almonds",grain,dry,USDA SR Legacy Profile (FDC ID: 170656),2.3,97.7,1.51,4650.0,10.0,17.93,2.5,0.1,0.166,0.083,0.013,0.0195,0.0325,0.0,0.0,0.0,0.0
ing_03146,"Cocoa, dry powder, hi-fat or breakfast, processed with alkali",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170657),3.0,97.0,6.79,4790.0,16.8,23.71,33.9,0.122,0.758,0.379,0.02,0.03,0.05,0.0,0.0,0.0,0.0
ing_03147,"Candies, soft fruit and nut squares",agricultural,dry,USDA SR Legacy Profile (FDC ID: 170658),13.88,86.12,0.4,3900.0,2.31,9.52,2.4,0.017,0.054,0.027,0.131,0.1965,0.3275,0.0,0.0,0.0,0.0
ing_03148,"Ice creams, vanilla, fat free",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 170659),64.35,35.65,1.11,1380.0,4.48,0.0,1.0,0.149,0.15,0.075,0.097,0.1455,0.2425,0.0,0.0,0.0,0.0
